Date,Tmax_x,Tmin_x,Tavg_x,Depart_x,DewPoint_x,WetBulb_x,Heat_x,Cool_x,PrecipTotal_x,StnPressure_x,SeaLevel_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,Daylight_x,avg_Tavg_x,avg_PrecipTotal_x,avg_AvgSpeed_x,TimeLaggedDaylight_x,TimeLaggedTemperature_x,TimeLaggedPrecipitation_x,TimeLaggedWindspeed_x,Tmax_y,Tmin_y,Tavg_y,DewPoint_y,WetBulb_y,Heat_y,Cool_y,PrecipTotal_y,StnPressure_y,SeaLevel_y,ResultSpeed_y,ResultDir_y,AvgSpeed_y,Daylight_y
2010-09-19,67,55,61.0,-2,49,55,4,0,0.005,29.46,30.18,7.1,4,7.9,12,61.5,0.0075,8.15,13.929486008143236,65.375,0.19531690140845073,9.615909090909087,68,56,62.0,48,55,3,0,0.01,29.51,30.17,7.4,4,8.4,12
2010-09-20,75,62,69.0,7,60,63,0,4,0.005,29.29,30.04,4.5,12,6.6,12,69.5,0.005,6.8,13.888313818747672,65.5,0.18440140845070424,9.490909090909089,77,63,70.0,60,64,0,5,0.005,29.35,30.02,5.4,12,7.0,12
2010-09-21,88,68,78.0,16,64,68,0,13,0.05,29.16,29.87,10.8,22,11.6,12,78.0,0.04,10.95,13.846825122398249,66.375,0.18485915492957747,9.420454545454543,89,67,78.0,62,67,0,13,0.03,29.23,29.86,9.2,22,10.3,12
2010-09-22,74,63,69.0,7,61,63,0,4,0.0,29.31,30.02,2.8,6,6.0,12,69.5,0.0,5.6,13.805032560725957,66.6875,0.18352112676056337,9.05681818181818,75,64,70.0,61,63,0,5,0.0,29.38,30.01,1.8,8,5.2,12
2010-09-23,89,65,77.0,16,62,68,0,12,0.0,29.15,29.88,16.6,20,17.1,12,77.5,0.0,16.0,13.762948434066745,67.9375,0.18352112676056337,9.461363636363632,90,66,78.0,61,68,0,13,0.0,29.21,29.87,14.5,21,14.9,12
2010-09-24,80,56,68.0,7,54,59,0,3,0.26,29.18,29.88,15.6,25,17.3,12,68.0,0.23,16.950000000000003,13.720584703743542,68.625,0.18669014084507043,9.895454545454541,79,57,68.0,53,59,0,3,0.2,29.24,29.87,14.8,25,16.6,12
2010-09-25,60,52,56.0,-5,43,49,9,0,0.0,29.4,30.11,6.8,36,8.9,12,56.0,0.0025,9.2,13.677952995164127,67.8125,0.18672535211267607,9.59090909090909,60,52,56.0,43,49,9,0,0.005,29.45,30.1,7.4,36,9.5,12
2010-09-26,60,50,55.0,-5,45,49,10,0,0.005,29.4,30.13,9.5,2,10.1,11,55.5,0.0275,10.95,13.635064601683137,66.9375,0.18711267605633805,9.547727272727274,60,52,56.0,44,50,9,0,0.05,29.45,30.12,11.2,2,11.8,11
2010-09-27,65,48,57.0,-3,45,50,8,0,0.0,29.18,29.95,1.4,2,4.9,11,56.5,0.005,3.8000000000000003,13.591930489178155,66.3125,0.18507042253521128,9.33409090909091,63,49,56.0,46,50,9,0,0.01,29.24,29.95,0.6,7,2.7,11
2010-09-28,71,46,59.0,0,45,52,6,0,0.0,29.07,29.8,2.5,2,3.7,11,58.5,0.0,3.7,13.548561301291546,64.9375,0.18496478873239436,8.838636363636367,70,46,58.0,44,51,7,0,0.0,29.13,29.79,2.1,6,3.7,11
2010-09-29,75,52,64.0,5,48,55,1,0,0.0,29.09,29.81,5.4,22,5.7,11,63.5,0.0,5.6,13.50496736529157,63.125,0.18492957746478875,8.274999999999999,76,50,63.0,45,54,2,0,0.0,29.15,29.81,5.1,21,5.5,11
2010-09-30,74,52,63.0,4,49,55,2,0,0.0,29.23,29.93,8.3,36,9.3,11,63.5,0.0,9.7,13.461158698508369,62.375,0.18492957746478875,8.39090909090909,75,53,64.0,49,55,1,0,0.0,29.29,29.91,8.3,1,10.1,11
2010-10-01,73,48,61.0,3,44,52,4,0,0.08,29.31,30.04,4.2,29,6.2,11,61.5,0.05,5.9,13.417145015302326,60.375,0.18542253521126761,8.354545454545454,74,49,62.0,43,52,3,0,0.02,29.38,30.04,3.9,28,5.6,11
2010-10-02,57,45,51.0,-7,41,46,14,0,0.26,29.47,30.18,15.2,36,15.4,11,51.0,0.255,16.6,13.372935734524575,58.25,0.14718309859154932,8.645454545454545,55,46,51.0,42,47,14,0,0.25,29.52,30.16,17.5,36,17.8,11
2010-10-03,56,42,49.0,-8,39,44,16,0,0.08,29.64,30.36,10.3,1,11.3,11,49.5,0.045,11.15,13.328539987431503,57.4375,0.08887323943661975,8.736363636363635,57,43,50.0,38,44,15,0,0.01,29.68,30.35,9.7,36,11.0,11
2010-10-04,60,38,49.0,-8,39,45,16,0,0.0,29.65,30.38,2.4,2,3.6,11,49.5,0.0,4.0,13.283966626017264,56.6875,0.08521126760563384,8.552272727272726,59,41,50.0,39,45,15,0,0.0,29.7,30.38,2.0,3,4.4,11
2010-10-05,68,39,54.0,-3,38,46,11,0,0.0,29.59,30.33,1.3,32,3.5,11,53.5,0.0,3.1,13.239224231730521,56.3125,0.08521126760563384,8.45,66,40,53.0,37,46,12,0,0.0,29.65,30.34,0.7,36,2.7,11
2010-10-06,78,46,62.0,6,44,53,3,0,0.0,29.33,30.07,7.0,28,7.9,11,62.0,0.0,7.6,13.194321124543796,56.75,0.08521126760563384,8.55681818181818,78,45,62.0,43,52,3,0,0.0,29.39,30.08,6.7,27,7.3,11
2010-10-07,76,49,63.0,7,39,50,2,0,0.0,29.36,30.08,5.8,30,6.2,11,63.0,0.0,5.35,13.149265372345944,56.6875,0.08521126760563384,8.399999999999999,76,49,63.0,40,51,2,0,0.0,29.42,30.08,2.9,31,4.5,11
2010-10-08,79,48,64.0,8,40,52,1,0,0.0,29.31,30.03,7.0,24,7.3,11,64.0,0.0,7.199999999999999,13.10406480063034,56.75,0.08521126760563384,8.175,79,49,64.0,37,51,1,0,0.0,29.37,30.03,7.0,24,7.1,11
2010-10-09,86,55,71.0,16,52,59,0,6,0.0,29.25,29.98,2.5,24,3.6,11,71.5,0.0,3.9000000000000004,13.058727002453512,58.0,0.08514084507042258,8.14090909090909,87,56,72.0,49,59,0,7,0.0,29.31,29.97,3.9,24,4.2,11
2010-10-10,84,57,71.0,16,50,59,0,6,0.0,29.16,29.89,4.0,25,4.1,11,71.5,0.0,4.0,13.013259348640839,60.5625,0.07612676056338033,8.009090909090908,84,59,72.0,50,59,0,7,0.0,29.23,29.88,3.7,25,3.9,11
2010-10-11,82,54,68.0,14,52,58,0,3,0.0,29.12,29.83,2.2,3,4.0,11,68.5,0.0,4.15,12.967668998217983,62.9375,0.07612676056338033,7.827272727272727,81,57,69.0,53,59,0,4,0.0,29.18,29.82,1.5,34,4.3,11
2010-10-12,76,52,64.0,10,54,58,1,0,0.0,29.21,29.92,3.3,6,3.9,11,64.5,0.0,4.45,12.92196290904853,64.8125,0.07552816901408456,7.720454545454544,76,54,65.0,54,59,0,0,0.0,29.26,29.91,3.1,6,5.0,11
2010-10-13,66,47,57.0,4,46,52,8,0,0.1,29.35,30.06,7.2,35,8.6,11,56.5,0.18,8.45,12.87614784866015,65.1875,0.06482394366197188,7.606818181818179,63,48,56.0,48,53,9,0,0.26,29.4,30.05,7.3,36,8.3,11
2010-10-14,66,43,55.0,2,32,45,10,0,0.0,29.21,29.96,7.2,27,9.2,11,55.0,0.0,8.6,12.830230405243269,64.3125,0.05742957746478875,7.7431818181818155,66,43,55.0,32,45,10,0,0.0,29.28,29.96,6.5,27,8.0,11
2010-10-15,63,44,54.0,1,41,47,11,0,0.0,29.34,30.06,6.4,1,8.1,11,54.5,0.0,8.649999999999999,12.784216998807919,63.25,0.05742957746478875,7.4090909090909065,62,47,55.0,41,47,10,0,0.0,29.4,30.05,6.6,36,9.2,11
2010-10-16,71,40,56.0,4,39,48,9,0,0.0,29.31,30.04,8.0,23,9.1,11,57.0,0.0,8.1,12.73811389248596,62.375,0.05742957746478875,7.006818181818182,71,44,58.0,39,48,7,0,0.0,29.38,30.04,6.4,22,7.1,11
2010-10-17,65,47,56.0,4,36,46,9,0,0.0,29.35,30.08,3.7,1,5.4,11,56.0,0.0,5.35,12.691927203967323,60.4375,0.05742957746478875,6.831818181818182,64,48,56.0,38,47,9,0,0.0,29.41,30.08,3.6,3,5.3,11
2010-10-18,61,43,52.0,1,40,47,13,0,0.0,29.29,30.02,5.0,4,6.2,10,52.5,0.0,5.9,12.645662917060317,58.0625,0.05651408450704228,6.602272727272726,60,45,53.0,41,47,12,0,0.0,29.35,30.02,4.1,5,5.6,10
2010-10-19,60,39,50.0,-1,35,43,15,0,0.0,29.23,29.98,6.1,27,7.2,10,50.5,0.0,6.800000000000001,12.599326893367252,55.8125,0.05542253521126763,6.738636363636362,61,40,51.0,35,44,14,0,0.0,29.29,29.98,5.3,28,6.4,10
2010-10-20,70,44,57.0,7,35,46,8,0,0.005,29.03,29.76,10.2,26,12.1,10,57.5,0.005,12.149999999999999,12.552924884067885,54.9375,0.055492957746478895,7.1227272727272695,70,46,58.0,35,46,7,0,0.005,29.09,29.77,9.9,26,12.2,10
2010-10-21,56,38,47.0,-3,30,40,18,0,0.0,29.25,29.96,9.4,30,10.0,10,48.0,0.0,9.4,12.506462541804215,53.875,0.055492957746478895,7.295454545454541,56,41,49.0,29,40,16,0,0.0,29.31,29.96,8.5,30,8.8,10
2010-10-22,64,33,49.0,-1,31,42,16,0,0.02,29.34,30.07,5.8,21,6.5,10,50.0,0.015,5.8,12.459945432661165,53.25,0.055704225352112696,7.1181818181818155,65,37,51.0,29,42,14,0,0.01,29.41,30.08,4.9,21,5.1,10
2010-10-23,65,54,60.0,11,47,53,5,0,0.1,29.2,29.94,10.0,21,11.4,10,60.5,0.155,10.850000000000001,12.413379048238516,54.0,0.05147887323943664,7.343181818181818,67,54,61.0,43,52,4,0,0.21,29.26,29.95,9.8,20,10.3,10
2010-10-24,72,54,63.0,14,53,57,2,0,0.05,28.98,29.74,8.4,21,9.6,10,64.0,0.53,9.05,12.366768817810325,54.875,0.05887323943661974,7.0000000000000036,73,57,65.0,51,57,0,0,1.01,29.05,29.74,7.7,20,8.5,10
2010-10-25,72,56,64.0,16,56,60,1,0,0.0,28.74,29.5,11.6,19,12.4,10,64.5,0.005,11.55,12.320120120568609,55.9375,0.05894366197183102,7.018181818181821,72,57,65.0,56,60,0,0,0.01,28.8,29.5,10.1,19,10.7,10
2010-10-26,70,54,62.0,14,47,53,3,0,0.24,28.55,29.25,24.1,21,26.3,10,62.5,0.32,23.85,12.273438297948802,57.1875,0.06345070422535215,7.920454545454549,71,54,63.0,47,54,2,0,0.4,28.63,29.23,19.2,21,21.4,10
2010-10-27,65,43,54.0,6,32,44,11,0,0.0,28.92,29.59,21.8,24,23.2,10,54.0,0.0,22.65,12.226728666034772,57.625,0.06302816901408452,8.80909090909091,65,43,54.0,31,45,11,0,0.0,29.0,29.6,20.8,25,22.1,10
2010-10-28,46,39,43.0,-4,31,38,22,0,0.005,29.43,30.1,13.7,28,14.1,10,43.0,0.0025,14.649999999999999,12.179996528041722,55.8125,0.062429577464788735,9.129545454545456,46,39,43.0,30,38,22,0,0.0,29.49,30.12,14.9,28,15.2,10
2010-10-29,50,31,41.0,-6,27,36,24,0,0.0,29.48,30.24,6.2,24,8.9,10,41.5,0.0,7.95,12.133247186875412,55.0,0.062429577464788735,9.247727272727273,50,33,42.0,26,36,23,0,0.0,29.55,30.25,5.3,24,7.0,10
2010-10-30,63,42,53.0,7,32,42,12,0,0.0,29.14,29.88,6.5,25,13.3,10,52.5,0.0,13.3,12.086485957766383,55.3125,0.062183098591549295,9.525,63,41,52.0,32,42,13,0,0.0,29.21,29.9,6.1,24,13.3,10
2010-10-31,52,36,44.0,-2,30,38,21,0,0.0,29.49,30.2,5.8,1,6.9,10,45.0,0.0,8.4,12.039718180977795,53.375,0.05485915492957748,9.729545454545454,52,39,46.0,31,40,19,0,0.0,29.55,30.2,9.0,3,9.9,10
2011-05-01,63,47,55.0,2,37,47,10,0,0.0,29.26,29.95,11.4,26,11.9,14,56.5,0.0,11.75,12.423741817344645,56.5,0.0,11.75,64,52,58.0,37,48,7,0,0.0,29.32,29.94,11.2,26,11.6,14
2011-05-02,59,42,51.0,-3,31,42,14,0,0.0,29.46,30.17,5.3,36,9.9,14,51.5,0.0,9.9,12.470968031445773,54.0,0.0,10.825,60,43,52.0,31,42,13,0,0.0,29.52,30.16,4.6,36,9.9,14
2011-05-03,50,37,44.0,-10,31,38,21,0,0.005,29.5,30.23,6.7,3,7.6,14,44.5,0.005,8.149999999999999,12.518141212943258,50.833333333333336,0.0016666666666666668,9.933333333333332,51,38,45.0,30,38,20,0,0.005,29.56,30.23,8.2,2,8.7,14
2011-05-04,59,37,48.0,-6,29,40,17,0,0.0,29.63,30.37,4.6,3,7.6,14,47.5,0.0,7.449999999999999,12.56525541369225,50.0,0.00125,9.3125,57,37,47.0,29,40,18,0,0.0,29.7,30.37,4.9,3,7.3,14
2011-05-05,63,35,49.0,-6,40,46,16,0,0.06,29.33,30.12,10.9,20,11.5,14,50.5,0.08,11.2,12.612304605725706,50.1,0.016999999999999998,9.690000000000001,62,41,52.0,39,46,13,0,0.1,29.4,30.13,10.4,19,10.9,14
2011-05-06,68,44,56.0,1,39,48,9,0,0.005,29.11,29.87,6.8,28,7.8,14,56.5,0.0025,8.55,12.659282668651404,51.166666666666664,0.014583333333333332,9.5,69,45,57.0,39,49,8,0,0.0,29.18,29.87,7.9,27,9.3,14
2011-05-07,60,43,52.0,-3,44,48,13,0,0.005,29.13,29.85,5.1,5,6.9,14,52.5,0.005,7.4,12.706183377161892,51.357142857142854,0.013214285714285715,9.200000000000001,60,46,53.0,46,50,12,0,0.005,29.18,29.84,5.3,5,7.9,14
2011-05-08,68,39,54.0,-2,43,49,11,0,0.0,29.27,29.98,6.6,6,7.2,14,55.0,0.0,7.5,12.753000388664283,51.8125,0.0115625,8.9875,68,44,56.0,44,50,9,0,0.0,29.33,29.97,6.9,6,7.8,14
2011-05-09,73,47,60.0,4,45,53,5,0,0.005,29.15,29.89,14.3,11,14.7,14,61.5,0.005,15.149999999999999,12.799727231037824,52.4375,0.010833333333333334,9.672222222222224,74,51,63.0,46,55,2,0,0.005,29.21,29.89,15.3,12,15.6,14
2011-05-10,90,62,76.0,20,61,66,0,11,0.0,29.0,29.72,6.2,14,8.6,14,77.0,0.0,8.6,12.84635729052818,55.625,0.00975,9.565000000000001,91,64,78.0,60,66,0,13,0.0,29.06,29.71,7.3,17,8.6,14
2011-05-11,87,63,75.0,18,66,68,0,10,0.13,29.1,29.8,3.5,14,6.6,14,76.5,0.20500000000000002,6.5,12.892883799788653,59.625,0.0275,9.286363636363637,88,67,78.0,65,69,0,13,0.28,29.16,29.78,4.4,14,6.4,14
2011-05-12,86,58,72.0,15,63,66,0,7,0.29,29.08,29.79,5.6,19,8.1,14,73.5,0.155,7.75,12.939299826079724,62.875,0.038125,9.158333333333333,87,63,75.0,61,66,0,10,0.02,29.13,29.78,4.3,19,7.4,14
2011-05-13,77,47,62.0,4,54,56,3,0,0.02,29.0,29.73,10.1,3,11.0,14,62.0,0.015,11.25,12.985598259639765,64.3125,0.03634615384615385,9.319230769230769,77,47,62.0,54,57,3,0,0.01,29.07,29.71,10.5,1,11.5,14
2011-05-14,53,45,49.0,-9,47,48,16,0,0.31,29.01,29.73,16.7,2,16.9,14,49.0,0.37,17.049999999999997,13.031771802241263,63.375,0.06017857142857143,9.871428571428572,51,46,49.0,46,47,16,0,0.43,29.05,29.72,17.0,1,17.2,14
2011-05-15,46,41,44.0,-14,36,41,21,0,0.31,29.15,29.86,21.4,2,21.4,14,44.5,0.33999999999999997,20.15,13.077812955948353,62.375,0.07883333333333332,10.556666666666667,48,42,45.0,38,42,20,0,0.37,29.19,29.84,18.8,1,18.9,14
2011-05-16,52,37,45.0,-14,30,40,20,0,0.0,29.28,30.01,13.5,2,13.9,14,46.0,0.0,14.0,13.123714012093338,61.25,0.07390624999999999,10.771875,53,40,47.0,31,40,18,0,0.0,29.34,30.01,13.9,1,14.1,14
2011-05-17,60,40,50.0,-9,33,43,15,0,0.0,29.21,29.96,12.2,3,12.7,14,50.0,0.0,13.149999999999999,13.169467040491378,59.8125,0.06955882352941176,10.911764705882351,60,40,50.0,35,44,15,0,0.0,29.27,29.95,13.1,2,13.6,14
2011-05-18,57,49,53.0,-7,48,49,12,0,0.07,29.16,29.89,6.2,2,7.1,14,54.5,0.05,7.05,13.215063878914568,57.0,0.06847222222222221,10.697222222222221,61,50,56.0,49,51,9,0,0.03,29.21,29.88,6.6,1,7.0,14
2011-05-19,72,49,61.0,1,53,56,4,0,0.0,29.29,30.0,3.6,2,5.8,14,61.5,0.0,5.4,13.260496122848417,55.125,0.06486842105263156,10.418421052631578,73,50,62.0,53,55,3,0,0.0,29.36,30.0,3.0,2,5.0,14
2011-05-20,73,50,62.0,1,54,57,3,0,0.0,29.3,30.03,5.5,6,6.0,14,61.5,0.0,6.1,13.305755115555764,53.625,0.061624999999999985,10.202499999999999,72,50,61.0,53,56,4,0,0.0,29.36,30.03,5.4,7,6.2,14
2011-05-21,75,50,63.0,2,59,62,2,0,0.01,29.13,29.87,7.0,15,8.1,14,63.5,0.0075,8.55,13.350831938475169,53.8125,0.05904761904761903,10.123809523809523,76,51,64.0,59,62,1,0,0.005,29.2,29.87,8.1,15,9.0,14
2011-05-22,87,61,74.0,13,60,64,0,9,0.58,28.95,29.7,10.3,19,11.4,14,75.5,0.35,11.5,13.395717401982958,57.125,0.07227272727272725,10.186363636363636,88,65,77.0,59,65,0,12,0.12,29.02,29.69,11.2,18,11.6,14
2011-05-23,79,60,70.0,9,59,64,0,5,0.005,28.92,29.62,10.0,25,11.3,14,71.5,0.005,11.9,13.440402036550152,60.5,0.0693478260869565,10.193181818181817,80,65,73.0,59,64,0,8,0.005,28.98,29.61,11.3,24,12.5,14
2011-05-24,66,47,57.0,-5,47,51,8,0,0.11,29.15,29.86,12.0,4,12.4,14,58.0,0.06,11.95,13.484876084327723,62.0,0.06895833333333332,10.286363636363635,69,48,59.0,47,53,6,0,0.01,29.21,29.84,11.1,3,11.5,14
2011-05-25,67,47,57.0,-5,52,53,8,0,2.24,28.92,29.67,10.7,3,11.7,14,59.5,2.0700000000000003,10.899999999999999,13.529129491195787,63.1875,0.149,10.411363636363633,75,49,62.0,53,55,3,0,1.9,28.97,29.65,7.8,3,10.1,14
2011-05-26,49,43,46.0,-16,40,43,19,0,1.06,29.15,29.84,17.7,2,17.8,14,46.5,0.835,18.35,13.573151899314464,62.1875,0.17538461538461542,10.90681818181818,50,43,47.0,40,43,18,0,0.61,29.19,29.83,18.8,1,18.9,14
2011-05-27,58,40,49.0,-13,41,46,16,0,0.005,29.21,29.93,7.3,5,8.7,14,49.5,0.0075,8.35,13.616932640216342,60.6875,0.1691666666666667,10.777272727272727,58,42,50.0,41,46,15,0,0.01,29.27,29.94,6.6,4,8.0,14
2011-05-28,62,51,57.0,-6,55,55,8,0,0.12,29.1,29.83,6.0,18,6.7,14,57.5,0.175,6.25,13.660460728482597,60.1875,0.16937500000000005,10.672727272727274,64,52,58.0,55,57,7,0,0.23,29.16,29.83,4.4,18,5.8,14
2011-05-29,70,52,61.0,-3,59,60,4,0,1.88,29.16,29.86,3.6,11,5.7,14,63.0,1.4,6.15,13.703724856046847,60.125,0.21181034482758626,10.615909090909092,72,57,65.0,60,61,0,0,0.92,29.23,29.86,3.6,11,6.6,14
2011-05-30,88,56,72.0,8,65,69,0,7,0.0,29.26,29.97,12.4,20,12.8,14,75.0,0.0,12.2,13.746713387172868,60.0625,0.20475000000000007,10.829545454545455,90,65,78.0,65,70,0,13,0.0,29.33,29.96,11.2,19,11.6,14
2011-05-31,85,69,77.0,13,64,68,0,12,0.08,29.34,30.04,12.4,22,13.2,14,78.0,0.0425,13.2,13.789414354154143,60.875,0.19951612903225813,10.740909090909089,88,69,79.0,65,70,0,14,0.005,29.41,30.02,12.4,22,13.2,14
2011-06-01,81,59,70.0,6,49,59,0,5,0.0,29.44,30.17,10.7,27,10.5,15,71.5,0.0,11.0,13.831815453785023,62.5625,0.19328125000000007,10.85,82,63,73.0,49,59,0,8,0.0,29.51,30.15,11.5,26,11.5,15
2011-06-02,69,56,63.0,-1,44,53,2,0,0.02,29.45,30.19,9.0,6,9.4,15,63.0,0.0125,9.5,13.87390404465487,63.0,0.18780303030303036,10.986363636363636,69,57,63.0,45,53,2,0,0.005,29.51,30.18,8.9,6,9.6,15
2011-06-03,87,55,71.0,7,62,67,0,6,0.01,29.31,30.04,10.8,17,11.5,15,72.0,0.095,11.05,13.915667145317991,66.1875,0.18507352941176478,11.136363636363638,88,57,73.0,61,67,0,8,0.18,29.37,30.03,10.0,16,10.6,15
2011-06-04,92,64,78.0,14,64,68,0,13,0.18,29.31,30.02,1.4,26,8.5,15,78.5,0.33999999999999997,8.3,13.957091433393423,69.8125,0.18950000000000006,11.002272727272727,91,67,79.0,64,69,0,14,0.5,29.38,30.0,3.0,26,8.1,15
2011-06-05,85,60,73.0,8,55,62,0,8,0.005,29.36,30.08,3.1,7,5.4,15,73.5,0.0075,5.2,13.998163245649563,71.8125,0.18444444444444452,10.463636363636365,84,63,74.0,55,62,0,9,0.01,29.41,30.06,2.7,8,5.0,15
2011-06-06,93,60,77.0,11,64,69,0,12,0.0,29.15,29.89,8.5,20,9.7,15,77.5,0.0,9.149999999999999,14.038868579129387,73.625,0.1794594594594595,9.963636363636361,94,62,78.0,63,69,0,13,0.0,29.22,29.88,7.8,20,8.6,15
2011-06-07,96,75,86.0,20,65,72,0,21,0.0,29.11,29.82,10.3,23,10.6,15,86.5,0.0,10.35,14.079193093372332,75.0625,0.17473684210526322,9.797727272727272,96,77,87.0,64,72,0,22,0.0,29.18,29.8,9.7,23,10.1,15
2011-06-08,95,66,81.0,15,64,71,0,16,0.17,29.13,29.81,11.6,24,13.4,15,81.5,0.43,12.75,14.119122113788997,75.5,0.18128205128205133,9.779545454545454,96,67,82.0,63,71,0,17,0.69,29.2,29.8,9.3,23,12.1,15
2011-06-09,69,50,60.0,-6,52,55,5,0,0.93,29.28,30.0,8.0,4,12.5,15,60.5,1.55,12.25,14.158640636244426,74.125,0.21550000000000008,10.01590909090909,69,52,61.0,54,56,4,0,2.17,29.34,29.98,7.0,4,12.0,15
2011-06-10,69,51,60.0,-7,56,57,5,0,0.52,29.21,29.94,6.4,3,8.0,15,60.5,0.48,7.75,14.197733332904972,73.8125,0.2219512195121952,10.122727272727273,71,51,61.0,56,58,4,0,0.44,29.26,29.92,6.1,1,7.5,15
2011-06-11,62,52,57.0,-10,54,55,8,0,0.03,29.24,29.95,4.7,5,5.7,15,58.0,0.065,5.75,14.236384559402467,72.0625,0.21821428571428583,10.10681818181818,65,53,59.0,54,56,6,0,0.1,29.29,29.94,5.4,2,5.8,15
2011-06-12,64,50,57.0,-11,45,52,8,0,0.0,29.38,30.1,8.3,3,8.9,15,57.5,0.0,9.4,14.274578363367668,69.4375,0.21313953488372103,10.145454545454543,64,51,58.0,45,52,7,0,0.0,29.44,30.09,9.4,2,9.9,15
2011-06-13,72,54,63.0,-5,43,53,2,0,0.0,29.39,30.11,7.5,6,7.8,15,63.5,0.0,8.25,14.312298494382695,68.1875,0.20829545454545464,9.997727272727271,71,56,64.0,43,53,1,0,0.0,29.44,30.11,8.0,6,8.7,15
2011-06-14,77,53,65.0,-3,49,56,0,0,0.0,29.25,30.01,7.8,9,8.6,15,66.5,0.0,8.45,14.349528415399192,66.8125,0.20366666666666677,9.84090909090909,77,58,68.0,49,57,0,3,0.0,29.31,30.0,7.8,9,8.3,15
2011-06-15,71,57,64.0,-4,59,61,1,0,0.8,29.0,29.73,9.2,15,11.2,15,64.5,0.8200000000000001,11.2,14.386251315665605,64.0625,0.21706521739130444,9.80681818181818,72,57,65.0,59,62,0,0,0.84,29.07,29.73,8.4,16,11.2,15
2011-06-16,81,61,71.0,2,59,63,0,6,0.04,29.05,29.76,5.5,29,7.5,15,71.5,0.035,8.3,14.422450125202682,62.8125,0.21319148936170224,9.688636363636364,81,62,72.0,59,63,0,7,0.03,29.12,29.75,6.6,26,9.1,15
2011-06-17,82,60,71.0,2,60,64,0,6,0.0,29.13,29.83,5.8,6,6.6,15,72.0,0.0,6.4,14.458107530861636,64.25,0.2087500000000001,9.145454545454543,82,64,73.0,60,65,0,8,0.0,29.18,29.81,5.3,7,6.2,15
2011-06-18,84,61,73.0,3,62,65,0,8,0.0,29.1,29.82,4.6,6,6.4,15,73.0,0.0,6.4,14.49320599399384,65.8125,0.20448979591836744,9.05681818181818,83,63,73.0,62,66,0,8,0.0,29.16,29.8,4.5,8,6.4,15
2011-06-19,81,63,72.0,2,65,68,0,7,0.0,29.03,29.75,4.1,11,5.2,15,73.0,0.0,5.050000000000001,14.527727769754815,67.6875,0.2004000000000001,9.002272727272723,83,65,74.0,65,69,0,9,0.0,29.08,29.73,3.7,14,4.9,15
2011-06-20,79,65,72.0,2,67,69,0,7,0.18,29.01,29.72,6.2,16,8.1,15,73.5,0.705,8.8,14.561654928058225,69.6875,0.21029411764705888,9.12272727272727,80,69,75.0,67,69,0,10,1.23,29.07,29.7,8.0,16,9.5,15
2011-06-21,89,66,78.0,8,70,72,0,13,0.45,28.92,29.64,11.5,18,12.1,15,78.5,0.265,11.95,14.594969376188178,71.5625,0.2113461538461539,9.111363636363635,89,69,79.0,70,73,0,14,0.08,28.98,29.63,11.0,18,11.8,15
2011-06-22,73,64,69.0,-1,63,65,0,4,0.02,28.89,29.59,12.6,21,13.4,15,70.0,0.02,13.4,14.62765288306959,72.0,0.20773584905660383,9.120454545454542,75,66,71.0,62,65,0,6,0.02,28.95,29.59,12.9,21,13.4,15
2011-06-23,71,62,67.0,-3,59,62,0,2,0.01,28.9,29.6,11.4,26,12.7,15,67.5,0.030000000000000002,13.1,14.65968710518746,72.375,0.20444444444444454,9.21590909090909,72,63,68.0,60,63,0,3,0.05,28.96,29.6,12.6,26,13.5,15
2011-06-24,68,60,64.0,-7,56,59,1,0,0.0,29.08,29.76,9.4,29,9.6,15,64.0,0.0,9.149999999999999,14.691053614136159,71.4375,0.2007272727272728,9.199999999999996,68,60,64.0,55,59,1,0,0.0,29.13,29.76,8.5,29,8.7,15
2011-06-25,79,58,69.0,-2,53,60,0,4,0.0,29.21,29.92,2.5,10,4.6,15,69.5,0.0025,5.199999999999999,14.721733925769502,71.125,0.1971875000000001,8.934090909090909,78,61,70.0,52,60,0,5,0.005,29.28,29.91,3.9,9,5.8,15
2011-06-26,81,57,69.0,-2,53,60,0,4,0.0,29.23,29.94,5.8,9,6.9,15,70.5,0.0,6.95,14.751709530911409,70.8125,0.1937280701754387,8.872727272727271,80,64,72.0,53,61,0,7,0.0,29.28,29.93,6.5,9,7.0,15
2011-06-27,81,65,73.0,2,63,67,0,8,0.03,29.08,29.8,6.9,21,10.8,15,73.5,0.085,10.0,14.780961927575506,70.875,0.19185344827586218,9.09090909090909,80,67,74.0,64,67,0,9,0.14,29.15,29.79,6.4,21,9.2,15
2011-06-28,81,63,72.0,1,54,61,0,7,0.0,29.28,29.98,9.1,30,9.6,15,72.5,0.0,9.1,14.809472654630145,70.75,0.18860169491525436,9.088636363636363,81,65,73.0,53,61,0,8,0.0,29.34,29.97,7.2,30,8.6,15
2011-06-29,81,59,70.0,-1,56,62,0,5,0.0,29.35,30.06,3.7,8,5.4,15,71.0,0.0,5.65,14.837223326832904,69.8125,0.18545833333333345,8.875,80,63,72.0,55,62,0,7,0.0,29.41,30.04,3.9,8,5.9,15
